"","BookVal","MinorBlem","MajorBlem","PowerSeller","IDSeller","Sealed","NegFeedback","ReservePriceFrac","NBidders","FinalPrice"
"610",17.5,0,0,0,0,0,0,0.282285714285714,6,12.33
"611",22.5,0,1,0,0,0,0,0.299555555555556,3,13.75
"612",12.5,0,0,0,0,0,0,0.7992,5,16.5
"613",7.5,0,0,1,0,0,0,1.332,2,11
"614",11.5,0,0,1,0,0,0,0.477391304347826,4,11.24
"615",12.5,0,0,1,0,0,0,0.4392,4,9.46
"616",8.5,0,0,1,0,0,0,1.17529411764706,3,15
"617",17.5,0,0,0,1,0,0,0.143428571428571,7,10.01
"618",57.5,0,0,0,1,1,0,0.138086956521739,7,67.95
"619",29.5,0,0,0,1,1,0,0.269152542372881,6,57.95
"620",29.5,0,0,0,1,1,0,0.269152542372881,5,67.95
"621",22.5,0,0,0,1,1,0,0.352888888888889,5,25.45
"622",16.5,0,0,0,0,0,0,0.693939393939394,2,13.5
"623",18.5,0,0,0,0,0,0,0.804864864864865,0,NA
"624",7.95,0,0,0,0,0,0,1.25660377358491,3,11.55
"625",43.5,0,0,1,1,0,0,1.0551724137931,0,NA
"626",21.95,0,0,0,0,0,0,0.268337129840547,2,15.15
"627",22.5,0,0,0,0,0,0,0.261777777777778,5,23.4
"628",39.5,0,0,0,0,0,0,0.194683544303797,8,31.74
"629",9.5,1,0,0,0,0,0,1.05157894736842,3,14.5
"630",9.5,0,0,1,0,0,0,0.414736842105263,6,8.45
"631",9.5,0,0,1,0,0,0,0.414736842105263,4,9.45
"632",9.5,1,0,0,0,0,0,1.05157894736842,4,14
"633",24.5,0,0,1,0,0,0,0.244489795918367,6,20.94
"634",14.95,0,0,0,0,0,0,0.393979933110368,3,12.5
"635",7.95,0,0,1,0,0,0,1.25660377358491,1,9.99000000000004
"636",8.5,0,0,1,0,0,1,1.07647058823529,0,NA
"637",39.5,0,0,1,0,0,1,0.964556962025316,0,NA
"638",16.5,0,0,0,0,1,0,0.878181818181818,4,29
"639",14.95,0,0,1,0,0,1,0.949832775919732,2,17.74
"640",24.5,0,0,1,0,0,1,0.926530612244898,0,NA
"641",13.5,0,0,1,0,0,0,0.406666666666667,4,8.75
"642",17.5,0,0,1,0,0,0,0.313714285714286,4,11.36
"643",9.5,0,0,1,0,0,0,1.05157894736842,3,14.68
"644",38.5,0,0,1,0,0,0,0.142597402597403,8,31.5
"645",8.95,0,0,1,0,0,0,1.11620111731844,2,10.49
"646",34.5,0,0,0,0,0,0,0.318260869565217,5,27
"647",8.5,0,0,1,0,0,0,0.704705882352941,3,11.5
"648",11.5,0,0,1,0,0,0,0.520869565217391,5,14.5
"649",10.5,0,0,1,0,0,0,0.57047619047619,4,12.9
"650",10.5,0,0,1,0,0,0,0.57047619047619,5,10.5
"651",24.5,0,0,1,1,0,0,1.17959183673469,1,28.8999999999999
"652",43.5,0,0,0,0,0,0,0.176781609195402,7,36.59
"653",12.5,0,0,1,0,0,0,0.4792,6,15.57
"654",175,0,0,0,0,0,0,0.0439428571428571,7,149.71
"655",29.5,1,0,0,1,0,0,0.177627118644068,7,24.75
"656",43.5,0,0,1,1,0,0,1.0551724137931,1,45.8999999999998
"657",18.95,0,1,1,0,0,0,0.287071240105541,5,11.46
"658",8.5,0,0,1,0,0,0,1.17529411764706,2,15
"659",9.5,0,0,1,0,0,0,1.05157894736842,5,19.99
"660",8.5,0,0,1,0,0,0,1.17529411764706,2,11.77
"661",32.5,0,0,1,0,0,0,0.168923076923077,5,27.22
"662",34.5,0,0,0,0,0,0,1.04173913043478,0,NA
"663",21.95,0,1,0,0,0,0,0.316173120728929,1,6.93999999999999
"664",43.5,0,0,0,0,0,0,0.59632183908046,5,35.95
"665",59.5,0,0,0,0,0,0,0.680672268907563,4,57
"666",39.5,0,0,0,0,0,0,0.772151898734177,3,36
"667",59.5,0,0,1,0,1,0,0.242857142857143,7,71.5
"668",29.5,0,0,1,0,1,0,0.505084745762712,10,56.95
"669",29.5,0,0,1,0,1,0,0.505084745762712,10,45.95
"670",22.5,0,0,1,0,1,0,0.662222222222222,8,32.95
"671",16.5,0,0,1,0,1,0,0.903030303030303,6,40.95
"672",16.5,0,0,1,0,1,0,0.903030303030303,5,27.96
"673",17.5,0,0,1,0,1,0,0.851428571428571,5,27.46
"674",16.5,0,0,1,0,1,0,0.903030303030303,6,24.12
"675",14.95,0,0,1,0,0,0,0.668227424749164,1,9.99
"676",38.5,0,0,1,0,0,0,0.142597402597403,7,32.5
"677",16.5,0,0,1,0,0,0,0.332727272727273,4,15.65
"678",34.5,0,1,0,0,0,0,0.40231884057971,3,20.44
"679",97.5,0,0,0,0,0,0,0.517948717948718,5,75.5
"680",11.5,0,0,1,0,0,0,0.477391304347826,3,11.16
"681",17.5,0,0,0,0,0,0,0.896,0,NA
"682",9.5,0,0,1,0,0,0,1.05157894736842,1,9.98999999999999
"683",22.5,0,0,1,0,0,0,0.244,4,19.65
"684",39.5,0,0,1,0,0,0,1.13924050632911,0,NA
"685",49.5,0,0,0,0,0,0,0.116435771325824,4,41.1735706806283
"686",17.95,0,0,1,0,0,0,0.556545961002786,2,14.13
"687",18.95,0,0,0,0,0,0,0.263324538258575,8,15.5
"688",32.95,0,0,0,0,0,0,0.178755690440061,7,31.41
"689",49.5,0,0,0,0,0,0,0.118989898989899,8,48.9
"690",14.95,0,0,0,0,0,0,1.30367892976589,0,NA
"691",9.5,1,0,0,0,0,0,0.683157894736842,3,8.86
"692",175,0,0,1,0,0,0,0.0856571428571429,6,147.5
"693",32.95,0,0,0,0,0,0,0.181790591805766,8,31.12
"694",43.5,0,0,1,0,0,0,0.229885057471264,7,38
"695",18.5,0,0,0,0,0,0,0.202162162162162,4,8.26
"696",49.5,0,0,1,1,0,0,1.11919191919192,0,NA
"697",16.5,0,0,1,0,1,0,0.288484848484848,5,16.4
"698",9.5,0,0,1,0,0,0,1.55406007164508,0,NA
"699",32.95,0,0,1,1,0,0,0.946889226100152,0,NA
"700",21.95,0,0,1,0,0,0,0.455580865603645,2,14.55
"701",14.95,0,0,1,0,0,1,0.94314381270903,4,16.65
"702",18.5,0,0,1,0,0,0,0.540540540540541,2,14.55
"703",22.5,0,0,1,0,0,0,0.444444444444444,5,20.01
"704",24.5,1,0,0,0,0,0,0.408163265306122,6,19.13
"705",24.5,0,0,1,1,0,0,1.17959183673469,0,NA
"706",17.5,0,0,1,0,0,0,0.571428571428571,2,12.05
"707",17.5,0,0,0,0,0,0,0.428,3,13.07
"708",9.5,1,0,0,0,0,0,0.446315789473684,5,13.25
"709",7.5,1,0,0,0,0,0,0.965333333333333,2,10
"710",49.95,1,0,0,0,0,0,0.2002002002002,3,36.01
"711",12.5,1,0,0,0,0,0,0.3392,7,13.26
"712",10.5,1,0,0,0,0,0,0.403809523809524,5,11.52
"713",14.95,1,0,0,0,0,0,0.283612040133779,5,14.63
"714",39.5,1,0,0,0,0,0,0.107341772151899,5,38.59
"715",28.5,1,0,0,0,0,0,0.148771929824561,7,20.35
"716",12.95,0,0,1,0,0,1,0.346718146718147,11,25
"717",26.5,0,1,0,0,0,0,0.377358490566038,4,17.36
"718",22.5,0,0,0,0,0,0,0.308444444444444,6,17.5
"719",34.5,0,0,0,0,0,0,0.201159420289855,7,28.45
"720",11.5,1,0,0,0,0,0,0.24,4,7.57
"721",59.5,0,0,1,0,0,0,0.100840336134454,10,58.16
"722",29.5,0,0,0,0,0,0,0.710169491525424,2,24.25
"723",14.95,0,0,0,0,0,0,0.719971282985169,4,21.7735706806283
"724",22.5,0,0,1,0,0,0,1.32311111111111,0,NA
"725",99.5,0,0,0,0,0,0,0.904522613065327,1,90
"726",24.5,0,0,0,0,0,1,0.313877551020408,5,17.51
"727",39.5,0,0,0,0,0,1,0.151645569620253,5,28.73
"728",9.5,0,0,0,0,0,0,0.52,6,10
"729",18.95,0,0,0,0,0,0,0.184168865435356,4,11.99
"730",35.5,0,0,1,1,0,0,0.134748469876853,10,34.7835706806283
"731",35.5,0,0,0,0,0,1,0.216619718309859,7,32.7
"732",27.5,0,0,0,0,0,0,1.11818181818182,2,34.75
"733",34.5,1,0,0,0,0,1,0.222898550724638,8,33.65
"734",17.5,0,0,1,0,0,0,0.68,1,11.9
"735",18.95,0,0,1,0,0,0,0.316094986807388,3,18.5
"736",49.5,0,0,1,1,0,0,1.11919191919192,0,NA
"737",175,0,0,0,0,0,1,0.0439428571428571,7,131.71
"738",32.95,0,0,1,1,0,0,0.946889226100152,2,32.2
"739",35.5,0,0,0,0,0,0,0.436338028169014,7,35.51
"740",39.5,0,0,0,0,0,0,0.392151898734177,3,39
"741",39.5,0,0,0,0,0,0,0.392151898734177,5,41.5
"742",34.5,0,0,0,0,0,0,0.448985507246377,3,28.51
"743",24.5,0,0,1,1,0,0,1.17959183673469,0,NA
"744",39.5,0,0,0,0,0,0,0.176962025316456,6,32.51
"745",39.5,0,0,0,0,0,0,0.176962025316456,6,32.01
"746",43.5,0,0,0,0,0,0,0.160689655172414,6,37
"747",16.5,0,0,0,0,0,0,0.847878787878788,1,13.99
"748",59.5,0,0,0,0,0,0,0.310756302521008,6,50.5
"749",21.95,0,1,0,0,0,0,0.724373576309795,1,15.9
"750",29.5,0,0,1,0,1,0,0.505084745762712,5,39.95
"751",57.5,0,0,1,0,1,0,0.259130434782609,6,51.95
"752",29.5,0,0,1,0,1,0,0.505084745762712,6,33.93
"753",22.5,0,0,1,0,1,0,0.662222222222222,5,28.96
"754",16.5,0,0,1,0,1,0,0.903030303030303,4,26.96
"755",16.5,0,0,1,0,1,0,0.903030303030303,5,23.37
"756",26.5,0,0,1,0,0,0,0.980754716981132,0,NA
"757",18.5,0,0,0,0,0,0,0.215675675675676,5,9.55
"758",21.95,0,0,0,0,0,0,0.181776765375854,5,13.5
"759",39.5,0,0,0,0,0,1,0.194683544303797,6,25.96
"760",24.5,0,0,1,1,0,0,1.17959183673469,0,NA
"761",35.5,0,0,0,0,0,0,0.985633802816901,2,39
"762",8.5,0,0,0,0,0,0,0.581176470588235,4,7.72
"763",7.95,0,0,0,0,0,0,0.621383647798742,2,6.25
"764",49.5,0,0,1,1,0,0,1.11919191919192,2,56.95
"765",16.5,1,0,0,0,0,0,0.784848484848485,0,NA
"766",43.5,0,0,0,0,0,0,0.149195402298851,6,49.01
"767",32.95,0,0,1,1,0,0,0.946889226100152,2,33.95
"768",16.5,0,0,1,0,0,0,0.813939393939394,1,13.43
"769",24.5,0,0,0,0,0,0,0.201632653061224,6,30.61
"770",9.5,1,0,0,0,0,0,0.972631578947368,0,NA
"771",27.5,0,0,0,0,0,0,0.907272727272727,2,30.45
"772",69.5,0,0,0,0,0,0,0.0646043165467626,9,59.5
"773",24.5,0,0,0,0,0,0,0.183265306122449,5,19.1
"774",99.5,0,0,0,0,0,0,0.0451256281407035,11,74.5
"775",17.5,1,0,0,0,0,0,0.193142857142857,6,13.9
